source_file	pdf_page	module	module_code	standard_number	standard_name	expectation_type	grade_code	grade_span	item_number	code	expectation	hbo_codes
data/raw/hecat/PHW.pdf	39	Personal Health and Wellness	PHW	5	Decision-Making	skill	5	3-5	6	PHW5.5.6	Describe the final outcome of a personal health and wellness-related decision.	
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	1	PHW5.8.1	Identify circumstances that help or hinder making a healthy decision related to personal health and wellness.	
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	2	PHW5.8.2	Determine when personal health and wellness situations require a decision.	
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	3	PHW5.8.3	Distinguish when decisions about personal health and wellness should be made individually or with the help of others.	
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	4	PHW5.8.4	Explain how family, culture, technology, media, peers, and personal beliefs affect a personal health and wellness-related decision.	
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	5	PHW5.8.5	Distinguish between healthy and unhealthy alternatives of a personal health and wellness-related decision.	
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	6	PHW5.8.6	Predict the potential outcomes of healthy and unhealthy alternatives of a personal health and wellness-related decision.	
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	7	PHW5.8.7	Choose a healthy alternative when making a personal health and wellness-related decision.	
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	8	PHW5.8.8	Analyze the effectiveness of a final outcome of a personal health and wellness-related decision.	
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	1	PHW5.12.1	Examine barriers that can hinder choosing healthy alternatives when making a personal health and wellness-related decision.	
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	2	PHW5.12.2	Determine the value of applying thoughtful decision making regarding a personal health and wellness-related problem.	
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	3	PHW5.12.3	Justify when individual or collaborative decision making is appropriate for a personal health and wellness-related problem.	
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	4	PHW5.12.4	Analyze how family, culture, technology, media, peers, and personal beliefs affect a personal health and wellness-related decision.	
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	5	PHW5.12.5	Generate alternatives when making a decision related to personal health and wellness.	
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	6	PHW5.12.6	Predict potential short- and long-term consequences of alternatives to a personal health and wellness-related decision	
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	7	PHW5.12.7	Choose a healthy alternative when making a personal health and wellness-related decision.	
data/raw/hecat/PHW.pdf	43	Personal Health and Wellness	PHW	5	Decision-Making	skill	12	9-12	8	PHW5.12.8	Evaluate the effectiveness of personal health and wellness-related decisions.	
data/raw/hecat/PHW.pdf	45	Personal Health and Wellness	PHW	6	Goal Setting	skill	2	Pre-K-2	1	PHW6.2.1	Identify a realistic short-term goal to improve a personal health and wellness-related practice.	
data/raw/hecat/PHW.pdf	45	Personal Health and Wellness	PHW	6	Goal Setting	skill	2	Pre-K-2	2	PHW6.2.2	Take steps to achieve a goal to improve personal health and wellness.	
data/raw/hecat/PHW.pdf	45	Personal Health and Wellness	PHW	6	Goal Setting	skill	2	Pre-K-2	3	PHW6.2.3	Identify people who can help achieve a personal health and wellness-related goal.	
data/raw/hecat/PHW.pdf	47	Personal Health and Wellness	PHW	6	Goal Setting	skill	5	3-5	1	PHW6.5.1	Set a realistic goal to improve a personal health and wellness-related practice.	
data/raw/hecat/PHW.pdf	47	Personal Health and Wellness	PHW	6	Goal Setting	skill	5	3-5	2	PHW6.5.2	Track progress toward achieving a personal health and wellness-related goal.	
data/raw/hecat/PHW.pdf	47	Personal Health and Wellness	PHW	6	Goal Setting	skill	5	3-5	3	PHW6.5.3	Identify resources that can help achieve a personal health and wellness-related goal.	
data/raw/hecat/PHW.pdf	49	Personal Health and Wellness	PHW	6	Goal Setting	skill	8	6-8	1	PHW6.8.1	Assess personal health and wellness-related practices.	
data/raw/hecat/PHW.pdf	49	Personal Health and Wellness	PHW	6	Goal Setting	skill	8	6-8	2	PHW6.8.2	Set a realistic goal to improve a personal health and wellness-related practice.	
data/raw/hecat/PHW.pdf	49	Personal Health and Wellness	PHW	6	Goal Setting	skill	8	6-8	3	PHW6.8.3	Assess the barriers to achieving a personal health and wellness-related goal.	
data/raw/hecat/PHW.pdf	49	Personal Health and Wellness	PHW	6	Goal Setting	skill	8	6-8	4	PHW6.8.4	Apply strategies to overcome barriers to achieving a personal health and wellness-related goal.	
data/raw/hecat/PHW.pdf	49	Personal Health and Wellness	PHW	6	Goal Setting	skill	8	6-8	5	PHW6.8.5	Use strategies and skills to achieve a personal health and wellness-related goal.	
data/raw/hecat/PHW.pdf	51	Personal Health and Wellness	PHW	6	Goal Setting	skill	12	9-12	1	PHW6.12.1	Assess personal health and wellness-related practices and behaviors.	
data/raw/hecat/PHW.pdf	51	Personal Health and Wellness	PHW	6	Goal Setting	skill	12	9-12	2	PHW6.12.2	Set a realistic goal to improve a personal health and wellness-related practice.	
data/raw/hecat/PHW.pdf	51	Personal Health and Wellness	PHW	6	Goal Setting	skill	12	9-12	3	PHW6.12.3	Assess the barriers to achieving a personal health and wellness-related goal.	
data/raw/hecat/PHW.pdf	51	Personal Health and Wellness	PHW	6	Goal Setting	skill	12	9-12	4	PHW6.12.4	Develop a plan to attain a personal health and wellness-related goal.	
data/raw/hecat/PHW.pdf	51	Personal Health and Wellness	PHW	6	Goal Setting	skill	12	9-12	5	PHW6.12.5	Implement strategies, including self-monitoring, to achieve a personal health and wellness-related goal.	
data/raw/hecat/PHW.pdf	51	Personal Health and Wellness	PHW	6	Goal Setting	skill	12	9-12	6	PHW6.12.6	Use strategies to overcome barriers to achieving a personal health and wellness-related goal.	
data/raw/hecat/PHW.pdf	51	Personal Health and Wellness	PHW	6	Goal Setting	skill	12	9-12	7	PHW6.12.7	Formulate an effective long-term plan to achieve a personal health and wellness-related goal.	
data/raw/hecat/PHW.pdf	53	Personal Health and Wellness	PHW	7	Self-Management	skill	2	Pre-K-2	1	PHW7.2.1	Identify personal health and wellness-related practices that reduce or prevent health risks.	
data/raw/hecat/PHW.pdf	53	Personal Health and Wellness	PHW	7	Self-Management	skill	2	Pre-K-2	2	PHW7.2.2	Demonstrate positive personal health and wellness-related practices.	
data/raw/hecat/PHW.pdf	53	Personal Health and Wellness	PHW	7	Self-Management	skill	2	Pre-K-2	3	PHW7.2.3	Commit to practicing positive personal health and wellness-related behaviors.	
data/raw/hecat/PHW.pdf	55	Personal Health and Wellness	PHW	7	Self-Management	skill	5	3-5	1	PHW7.5.1	Describe practices and behaviors that reduce or prevent personal health and wellness-related risks.	
data/raw/hecat/PHW.pdf	55	Personal Health and Wellness	PHW	7	Self-Management	skill	5	3-5	2	PHW7.5.2	Demonstrate positive personal health and wellness-related practices and behaviors.	
data/raw/hecat/PHW.pdf	55	Personal Health and Wellness	PHW	7	Self-Management	skill	5	3-5	3	PHW7.5.3	Commit to practicing positive personal health and wellness-related behaviors.	
data/raw/hecat/PHW.pdf	57	Personal Health and Wellness	PHW	7	Self-Management	skill	8	6-8	1	PHW7.8.1	Explain the importance of being responsible for personal health and wellness-related behaviors.	
data/raw/hecat/PHW.pdf	57	Personal Health and Wellness	PHW	7	Self-Management	skill	8	6-8	2	PHW7.8.2	Analyze personal health and wellness-related practices and behaviors that reduce or prevent health risks.	
data/raw/hecat/PHW.pdf	57	Personal Health and Wellness	PHW	7	Self-Management	skill	8	6-8	3	PHW7.8.3	Demonstrate healthy practices and behaviors to improve the personal health and wellness of oneself and others.	
data/raw/hecat/PHW.pdf	57	Personal Health and Wellness	PHW	7	Self-Management	skill	8	6-8	4	PHW7.8.4	Commit to practicing positive personal health and wellness-related behaviors.	
data/raw/hecat/PHW.pdf	59	Personal Health and Wellness	PHW	7	Self-Management	skill	12	9-12	1	PHW7.12.1	Analyze the role of individual responsibility in enhancing personal health and wellness.	
data/raw/hecat/PHW.pdf	59	Personal Health and Wellness	PHW	7	Self-Management	skill	12	9-12	2	PHW7.12.2	Evaluate personal health and wellness-related practices and behaviors that reduce or prevent health risks.	
data/raw/hecat/PHW.pdf	59	Personal Health and Wellness	PHW	7	Self-Management	skill	12	9-12	3	PHW7.12.3	Demonstrate healthy practices and behaviors to improve the health and wellness of oneself and others.	
data/raw/hecat/PHW.pdf	59	Personal Health and Wellness	PHW	7	Self-Management	skill	12	9-12	4	PHW7.12.4	Commit to practicing positive personal health and wellness-related behaviors.	
data/raw/hecat/PHW.pdf	61	Personal Health and Wellness	PHW	8	Advocacy	skill	2	Pre-K-2	1	PHW8.2.1	Make requests to others to promote positive personal health and wellness-related practices.	
data/raw/hecat/PHW.pdf	61	Personal Health and Wellness	PHW	8	Advocacy	skill	2	Pre-K-2	2	PHW8.2.2	Demonstrate how to encourage peers to make positive personal health and wellness-related choices.	
data/raw/hecat/PHW.pdf	63	Personal Health and Wellness	PHW	8	Advocacy	skill	5	3-5	1	PHW8.5.1	Give factual information to improve the personal health and wellness of others.	
data/raw/hecat/PHW.pdf	63	Personal Health and Wellness	PHW	8	Advocacy	skill	5	3-5	2	PHW8.5.2	State personal beliefs to improve the personal health and wellness of others.	
data/raw/hecat/PHW.pdf	63	Personal Health and Wellness	PHW	8	Advocacy	skill	5	3-5	3	PHW8.5.3	Demonstrate how to persuade others to make positive personal health and wellness-related choices.	
data/raw/hecat/PHW.pdf	65	Personal Health and Wellness	PHW	8	Advocacy	skill	8	6-8	1	PHW8.8.1	State a health-enhancing position, supported with accurate information, to improve the personal health and wellness of others.	
data/raw/hecat/PHW.pdf	65	Personal Health and Wellness	PHW	8	Advocacy	skill	8	6-8	2	PHW8.8.2	Persuade others to make positive personal health and wellness-related choices.	
data/raw/hecat/PHW.pdf	65	Personal Health and Wellness	PHW	8	Advocacy	skill	8	6-8	3	PHW8.8.3	Collaborate with others to advocate for individuals, families, and schools to be healthy.	
data/raw/hecat/PHW.pdf	65	Personal Health and Wellness	PHW	8	Advocacy	skill	8	6-8	4	PHW8.8.4	Demonstrate how to adapt a personal health and wellness-related message for different audiences.	
data/raw/hecat/PHW.pdf	67	Personal Health and Wellness	PHW	8	Advocacy	skill	12	9-12	1	PHW8.12.1	Use peer and societal norms, based on accurate health information, to formulate positive personal health and wellness-related messages.	
data/raw/hecat/PHW.pdf	67	Personal Health and Wellness	PHW	8	Advocacy	skill	12	9-12	2	PHW8.12.2	Persuade and support others to make positive choices related to personal health and wellness.	
data/raw/hecat/PHW.pdf	67	Personal Health and Wellness	PHW	8	Advocacy	skill	12	9-12	3	PHW8.12.3	Collaborate with others to advocate for improving personal, family, and community health and wellness.	
data/raw/hecat/PHW.pdf	67	Personal Health and Wellness	PHW	8	Advocacy	skill	12	9-12	4	PHW8.12.4	Encourage school and community environments to promote the health and wellness of others.	
data/raw/hecat/PHW.pdf	67	Personal Health and Wellness	PHW	8	Advocacy	skill	12	9-12	5	PHW8.12.5	Adapt personal health and wellness messages and communication techniques for a specific target audience.	
data/raw/hecat/PHW.pdf	67	Personal Health and Wellness	PHW	8	Advocacy	skill	12	9-12	6	PHW8.12.6	Persuade school and community leaders about the importance of ensuring there are safe, accessible, equitable, and affordable personal health and wellness opportunities, products, and services to improve the health of oneself and others.	
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	1	S1.2.1	State the benefits of riding in the back seat when a passenger is in a motor vehicle.	HBO 1
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	2	S1.2.2	Describe the importance of using safety belts, child safety restraints, and motor vehicle booster seats.	HBO 1|HBO 3
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	3	S1.2.3	Identify safe behaviors when getting on and off a bus and while riding on a bus.	HBO 1|HBO 5|HBO 6
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	4	S1.2.4	Identify safety rules for playing on the playground, swimming, and playing sports.	HBO 4|HBO 5
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	5	S1.2.5	Identify all situations in which it is important to wear a helmet.	HBO 1|HBO 3
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	6	S1.2.6	Describe how injuries can be prevented.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	7	S1.2.7	Identify safety rules for being around fire.	HBO 4|HBO 5
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	8	S1.2.8	Describe how to be a safe pedestrian.	HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	9	S1.2.9	Identify safety hazards in the home.	HBO 4|HBO 5
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	10	S1.2.10	Identify how household products are harmful if ingested or inhaled.	HBO 5
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	11	S1.2.11	Identify safety hazards in the community.	HBO 5
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	12	S1.2.12	Identify people who can help when someone is injured or suddenly ill.	HBO 7
data/raw/hecat/S.pdf	3	Safety	S	1	Core Concepts	knowledge	2	Pre-K-2	13	S1.2.13	Identify ways to encourage others to stay safe.	HBO 8
data/raw/hecat/S.pdf	2	Safety	S	1	Core Concepts	knowledge	5	3-5	1	S1.5.1	would represent Safety, standard 1, grade span 3-5, knowledge expectation item 1. Directions for Standard 1 1. Review the knowledge expectations (pages S-3 through S-7). 2. Decide if any of the knowledge expectations need to be deleted or modified or if any additional expectations should be added to meet the needs of the community or to conform to the curriculum requirements of the state or school district. Review other standards before making changes to the knowledge expectations in Standard 1. Some relevant knowledge expectations may be reflected in the skill expectations in Standards 2-8, might be found in other health topic modules. Look in other related topic modules for those that might be edited and added to the list of expecta tions for this topic. 3. Read the curriculum to become familiar with its content, the information provided for students, and the methods used to convey information and knowledge content. 4. Place a check in the box next to each knowledge expectation that is addressed by the curriculum and determine the Knowledge Expectations Coverage Score. Important-a knowledge expectation is “addressed” if there is sufficient information provided in the curriculum for students to be able to demonstrate understanding of this concept. Some knowledge expectations might require more evidence than others. 5. Transfer the Knowledge Expectations Coverage Score to the appropriate line on the Overall Summary Form (Chapter 3). 6. Record notes to justify scores and to inform group discussions and curriculum decisions. 7. Analyze Standard 1 for each curriculum being reviewed. If the curriculum addresses more than one grade span, complete a separate analysis of Standard 1 for each span. 8. Complete a separate Overall Summary Form for each curriculum and grade span. Instructions for Standards 2-8 are provided on page S-9. ﻿Knowledge Expectations Grades Pre-K-2 2021 HECAT: Module S S-3 Standard 1 Students will comprehend concepts related to health promotion and disease prevention. for establishing and maintaining safety and preventing unintentional injury. expectation addressed in the curriculum.	
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	1	S1.5.1	Explain how injuries can be prevented.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	2	S1.5.2	List examples of dangerous or risky behaviors.	HBO 1|HBO 2|HBO 4
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	3	S1.5.3	Identify ways to reduce risk of injuries while riding in a motor vehicle.	HBO 1|HBO 2|HBO 3|HBO 4
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	4	S1.5.4	Describe how to safely ride a bike, skateboard, scooter, and/or use inline skates.	HBO 3|HBO 4
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	5	S1.5.5	Identify when it is important to wear a helmet and/or other appropriate protective gear when participating in sports or other physical activity.	HBO 1|HBO 3
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	6	S1.5.6	Identify ways to reduce injuries in case of a fire.	HBO 3|HBO 4|HBO 5|HBO 6|HBO 7
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	7	S1.5.7	Identify ways to reduce risk of injuries around water.	HBO 3|HBO 4|HBO 5|HBO 6|HBO 7
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	8	S1.5.8	Identify ways to reduce injury from falls.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	9	S1.5.9	Identify ways to protect vision or hearing from injury.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	10	S1.5.10	Identify ways to reduce injuries from firearms.	HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	11	S1.5.11	Identify ways to reduce injuries as a pedestrian.	HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	12	S1.5.12	Identify safety precautions for playing and working outdoors in different kinds of weather and climates.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	13	S1.5.13	Identify ways to reduce risk of injuries from animal and insect bites and stings.	HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	14	S1.5.14	List ways to prevent injuries at home.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	15	S1.5.15	Describe how to avoid injuries when preparing food or cooking.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	16	S1.5.16	Explain why household products are harmful if ingested or inhaled.	HBO 4|HBO 5|HBO 6|HBO 8
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	17	S1.5.17	List ways to prevent injuries in the community.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	18	S1.5.18	List ways to prevent injuries at school.	HBO 4|HBO 6
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	19	S1.5.19	Describe how sharing or posting personal information electronically about self or others on social media sites (e.g., chat groups, e-mail, texting, websites, phone and tablet applications) can negatively impact personal safety of self and others.	HBO 4|HBO 6|HBO 8
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	20	S1.5.20	Explain what to do if someone is poisoned or injured and needs help.	HBO 7
data/raw/hecat/S.pdf	4	Safety	S	1	Core Concepts	knowledge	5	3-5	21	S1.5.21	Identify ways to encourage others to reduce risk of injuries and stay safe. (HBO 8) ﻿Knowledge Expectations Grades 3-5 2021 HECAT: Module S S-5 Students will comprehend concepts related to health promotion and disease prevention. for establishing and maintaining safety and preventing unintentional injury. addressed in the curriculum.	HBO 8
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	1	S1.8.1	Describe ways to reduce risk of injuries while riding in or on a motor vehicle.	HBO 1|HBO 2|HBO 3|HBO 4
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	2	S1.8.2	Describe how to reduce risk of injuries when riding an all-terrain vehicle (ATV) (e.g., snowmobile, quad/4-wheeler).	HBO 1|HBO 2|HBO 3|HBO 4
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	3	S1.8.3	Identify protective equipment needed for sports and recreational activities.	HBO 3|HBO 4
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	4	S1.8.4	Explain the importance helmets and other safety gear for biking, riding a scooter, skateboarding, and inline skating.	HBO 3|HBO 4
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	5	S1.8.5	Summarize the necessary protective gear for riding ATVs, biking, motorcycling, snowmobiling, inline skating, riding a scooter, and/or skateboarding.	HBO 1|HBO 3|HBO 4
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	6	S1.8.6	Explain the risks associated with using alcohol or other drugs and driving a motor vehicle.	HBO 2
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	7	S1.8.7	Describe the relationship between using alcohol or other drugs and injuries.	HBO 2|HBO 4|HBO 8
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	8	S1.8.8	Identify actions to take to prevent injuries during severe weather.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	9	S1.8.9	Describe ways to reduce risk of injuries from falls.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	10	S1.8.10	Describe ways to reduce risk of injuries around water.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	11	S1.8.11	Describe ways to reduce risk of injuries in case of fire.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	12	S1.8.12	Describe ways to reduce risk of injuries when playing sports.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	13	S1.8.13	Explain climate-related physical conditions that affect personal safety, such as heat exhaustion, sunburn, heat stroke, and hypothermia.	HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	14	S1.8.14	Describe ways to reduce risk of injuries as a pedestrian.	HBO 4|HBO 5|HBO 6|HBO 8
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	15	S1.8.15	Describe ways to reduce risk of injuries from firearms.	HBO 4|HBO 5|HBO 6|HBO 8
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	16	S1.8.16	Describe actions to change unsafe situations at home.	HBO 4|HBO 5|HBO 6|HBO 8
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	17	S1.8.17	Describe how to avoid injuries when preparing food or cooking.	HBO 3|HBO 4|HBO 5|HBO 6|HBO 8
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	18	S1.8.18	Describe why household products are harmful if ingested or inhaled.	HBO 5|HBO 8
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	19	S1.8.19	Describe potential risks associated with over-the-counter medications.	HBO 5|HBO 8
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	20	S1.8.20	Describe actions to change unsafe situations at school.	HBO 4|HBO 5|HBO 6|HBO 8
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	21	S1.8.21	Describe actions to change unsafe situations in the community. (HBO 4, 5, 6, 7 & 8) ﻿Knowledge Expectations Grades 6-8 2021 HECAT: Module S S-7 Students will comprehend concepts related to health promotion and disease prevention. for establishing and maintaining safety and preventing unintentional injury. addressed in the curriculum.	HBO 4|HBO 5|HBO 6|HBO 7|HBO 8
data/raw/hecat/S.pdf	7	Safety	S	1	Core Concepts	knowledge	8	6-8	22	S1.8.22	Describe how sharing or posting personal information electronically about self or others on social media sites (e.g., chat rooms, e-mail, texting, websites, phone and tablet applications) can negatively impact personal safety of self and others.	HBO 4|HBO 6|HBO 8
data/raw/hecat/S.pdf	7	Safety	S	1	Core Concepts	knowledge	8	6-8	23	S1.8.23	Describe first response procedures needed to treat injuries and other emergencies.	HBO 7
data/raw/hecat/S.pdf	7	Safety	S	1	Core Concepts	knowledge	8	6-8	24	S1.8.24	Determine the benefits of reducing the risk of injuries.	HBO 8
data/raw/hecat/S.pdf	7	Safety	S	1	Core Concepts	knowledge	8	6-8	25	S1.8.25	Describe ways to encourage others to reduce risk of injuries and stay safe.	HBO 8
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	1	S1.12.1	Summarize ways to reduce the risk of injuries while riding in or driving a motor vehicle.	HBO 1|HBO 2|HBO 3
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	2	S1.12.2	Summarize the necessary protective gear for riding an ATV, biking, motorcycling, snowmobiling, inline skating, riding a scooter, and/or skateboarding.	HBO 1|HBO 3
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	3	S1.12.3	Explain ways to reduce the risk of injuries when using tools or machinery.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	4	S1.12.4	Explain ways to reduce the risk of work-related injuries.	HBO 1|HBO 3|HBO 4|HBO 5|HBO 6|HBO 8
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	5	S1.12.5	Analyze the dangers of driving while under the influence of alcohol or other drugs.	HBO 2
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	6	S1.12.6	Summarize the importance of not riding with a driver who has been using alcohol or other drugs.	HBO 2
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	7	S1.12.7	Analyze the relationship between unintentional injuries and using alcohol or other drugs.	HBO 2|HBO 4|HBO 8
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	8	S1.12.8	Explain ways to reduce the risk of injuries due to alcohol and other drug use.	HBO 2|HBO 4|HBO 5|HBO 6|HBO 7|HBO 8
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	9	S1.12.9	Prioritize actions to take to prevent injuries during severe weather.	HBO 3|HBO 4|HBO 5|HBO 6|HBO 8
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	10	S1.12.10	Explain ways to reduce the risk of injuries around water.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	11	S1.12.11	Summarize ways to reduce injuries when playing sports.	HBO 3|HBO 4|HBO 5|HBO 6
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	12	S1.12.12	Summarize ways to reduce the risk of injuries from firearms.	HBO 4|HBO 5|HBO 6|HBO 8
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	13	S1.12.13	Summarize ways to reduce safety hazards in the home.	HBO 4|HBO 5|HBO 6|HBO 8
data/raw/hecat/S.pdf	8	Safety	S	1	Core Concepts	knowledge	12	9-12	14	S1.12.14	Summarize ways to reduce safety hazards at school.	HBO 4|HBO 5|HBO 6|HBO 8
